9.000000000000000222e-01,8.181818181818183155e-02,1.000000000000000056e-01,1.500000000000000500e-01,0.000000000000000000e+00,5.000000000000000000e-01
8.000000000000000444e-01,7.272727272727273762e-02,2.000000000000000111e-01,1.333333333333333592e-01,0.000000000000000000e+00,5.000000000000000000e-01
1.000000000000000000e+00,9.090909090909092549e-02,0.000000000000000000e+00,1.666666666666667129e-01,0.000000000000000000e+00,5.000000000000000000e-01
9.000000000000000222e-01,8.181818181818183155e-02,1.000000000000000056e-01,1.500000000000000500e-01,0.000000000000000000e+00,5.000000000000000000e-01
8.000000000000000444e-01,7.272727272727273762e-02,2.000000000000000111e-01,1.333333333333333592e-01,0.000000000000000000e+00,5.000000000000000000e-01
1.000000000000000000e+00,9.090909090909092549e-02,0.000000000000000000e+00,1.666666666666667129e-01,0.000000000000000000e+00,5.000000000000000000e-01
1.000000000000000000e+00,9.090909090909092549e-02,0.000000000000000000e+00,1.666666666666667129e-01,0.000000000000000000e+00,5.000000000000000000e-01
9.000000000000000222e-01,8.181818181818183155e-02,1.000000000000000056e-01,1.500000000000000500e-01,0.000000000000000000e+00,5.000000000000000000e-01
1.000000000000000000e+00,9.090909090909092549e-02,0.000000000000000000e+00,1.666666666666667129e-01,0.000000000000000000e+00,5.000000000000000000e-01
9.000000000000000222e-01,8.198653198653201024e-02,1.020000000000000073e-01,1.502824858757062509e-01,1.414213562373095069e-02,5.010000000000000009e-01
1.000000000000000000e+00,9.099249374478733665e-02,1.000000000000000021e-03,1.668067226890756760e-01,1.000000000000000021e-02,5.004999999999999449e-01
1.000000000000000000e+00,9.090909090909092549e-02,0.000000000000000000e+00,1.666666666666667129e-01,0.000000000000000000e+00,5.000000000000000000e-01
1.000000000000000000e+00,9.099249374478733665e-02,1.000000000000000021e-03,1.668067226890756760e-01,1.000000000000000021e-02,5.004999999999999449e-01
1.000000000000000000e+00,9.107589658048376169e-02,2.000000000000000042e-03,1.669467787114846391e-01,2.000000000000000042e-02,5.010000000000000009e-01
7.900000000000000355e-01,7.275587591121571163e-02,2.100000000000000200e-01,1.332358382080896242e-01,5.008648171488198908e-02,5.000000000000000000e-01
